Sinais,X_1,Y_1,X_2,Y_2,X_3,Y_3,X_4,Y_4,X_5,Y_5,X_6,Y_6,X_7,Y_7,X_8,Y_8,X_9,Y_9,X_10,Y_10,X_11,Y_11,X_12,Y_12,X_13,Y_13,X_14,Y_14,X_15,Y_15,X_16,Y_16,X_17,Y_17,X_18,Y_18,X_19,Y_19,X_20,Y_20,X_21,Y_21,X_22,Y_22,X_23,Y_23,X_24,Y_24,THD,THD_Classificacao
Sinal_456,0.0,0.0,0.000718,162.810799,0.001437,194.879906,0.002155,307.662478,0.002874,330.168344,0.003592,359.98414,0.00431,401.240113,0.005029,348.83679,0.005747,293.082872,0.006466,230.255428,0.007184,148.522076,0.007902,51.087699,0.008621,-33.334108,0.009339,-129.171921,0.010057,-215.780584,0.010776,-281.825996,0.011494,-336.589546,0.012213,-395.794562,0.012931,-374.350717,0.013649,-328.462273,0.014368,-323.07327,0.015086,-212.91292,0.015805,-170.211839,0.016523,-46.751935,0.08767469295996522,Precário
Sinal_457,0.0,0.0,0.000718,172.304829,0.001437,188.485645,0.002155,296.378101,0.002874,324.566055,0.003592,360.914953,0.00431,365.478243,0.005029,355.525532,0.005747,317.383959,0.006466,231.866961,0.007184,189.353865,0.007902,76.717597,0.008621,-50.555439,0.009339,-173.050853,0.010057,-223.216692,0.010776,-298.16506,0.011494,-355.570281,0.012213,-360.216146,0.012931,-368.769984,0.013649,-327.029971,0.014368,-310.955224,0.015086,-205.143882,0.015805,-176.567242,0.016523,-51.653735,0.0929070566911845,Precário
Sinal_458,0.0,0.0,0.000718,156.637677,0.001437,193.020493,0.002155,290.390496,0.002874,314.820716,0.003592,384.660523,0.00431,371.398498,0.005029,354.443884,0.005747,330.299418,0.006466,230.15206,0.007184,150.462805,0.007902,35.13485,0.008621,-20.18987,0.009339,-127.306508,0.010057,-215.487306,0.010776,-310.480992,0.011494,-358.187231,0.012213,-360.685773,0.012931,-393.585605,0.013649,-324.059449,0.014368,-299.988423,0.015086,-211.58205,0.015805,-163.519404,0.016523,-45.71212,0.07845690939747926,Adequado
Sinal_459,0.0,0.0,0.000718,148.857252,0.001437,190.076048,0.002155,299.770405,0.002874,334.215248,0.003592,370.403341,0.00431,375.286943,0.005029,360.983911,0.005747,300.379779,0.006466,234.932034,0.007184,164.775897,0.007902,29.620264,0.008621,-15.226185,0.009339,-136.526033,0.010057,-227.939941,0.010776,-282.33945,0.011494,-355.583984,0.012213,-371.60066,0.012931,-376.85148,0.013649,-338.362426,0.014368,-314.125679,0.015086,-209.442878,0.015805,-156.722601,0.016523,-42.550226,0.06990880317685212,Adequado
Sinal_460,0.0,0.0,0.000718,163.126333,0.001437,194.13612,0.002155,304.732686,0.002874,305.998846,0.003592,359.91138,0.00431,384.503698,0.005029,362.478783,0.005747,308.073125,0.006466,236.915791,0.007184,177.499729,0.007902,42.657861,0.008621,-24.582822,0.009339,-151.730822,0.010057,-230.393591,0.010776,-289.38179,0.011494,-358.209628,0.012213,-378.86517,0.012931,-374.199586,0.013649,-307.699133,0.014368,-313.835163,0.015086,-214.859442,0.015805,-168.118754,0.016523,-48.977356,0.08722750272677486,Precário
Sinal_461,0.0,0.0,0.000718,160.294912,0.001437,192.639476,0.002155,270.243205,0.002874,327.890729,0.003592,369.772605,0.00431,359.349144,0.005029,369.534314,0.005747,337.620503,0.006466,229.815951,0.007184,161.009205,0.007902,62.736058,0.008621,-41.369316,0.009339,-144.6756,0.010057,-213.998232,0.010776,-316.481602,0.011494,-372.784987,0.012213,-356.791101,0.012931,-372.186399,0.013649,-337.480071,0.014368,-285.101939,0.015086,-204.143888,0.015805,-170.351041,0.016523,-43.976019,0.07595237006471652,Adequado
Sinal_462,0.0,0.0,0.000718,171.632758,0.001437,182.752079,0.002155,302.564126,0.002874,344.350791,0.003592,381.20871,0.00431,371.657792,0.005029,341.618764,0.005747,292.528857,0.006466,238.340868,0.007184,170.595159,0.007902,29.36781,0.008621,-14.674764,0.009339,-141.212424,0.010057,-232.803587,0.010776,-277.278017,0.011494,-337.07658,0.012213,-362.954388,0.012931,-386.987749,0.013649,-348.325922,0.014368,-320.359366,0.015086,-200.525229,0.015805,-174.252923,0.016523,-52.502397,0.09721022843332598,Precário
Sinal_463,0.0,0.0,0.000718,183.813374,0.001437,189.434067,0.002155,297.456263,0.002874,313.084979,0.003592,358.638164,0.00431,390.750186,0.005029,361.217754,0.005747,305.444319,0.006466,236.207999,0.007184,165.971221,0.007902,40.144467,0.008621,-23.428772,0.009339,-140.899476,0.010057,-226.964168,0.010776,-288.811984,0.011494,-354.474618,0.012213,-385.758515,0.012931,-373.129451,0.013649,-313.751112,0.014368,-310.785851,0.015086,-205.557307,0.015805,-186.282836,0.016523,-56.232384,0.10168656007801652,Crítico
Sinal_464,0.0,0.0,0.000718,145.050529,0.001437,218.270506,0.002155,290.401183,0.002874,327.754366,0.003592,366.913426,0.00431,372.327695,0.005029,369.301189,0.005747,315.296223,0.006466,218.120925,0.007184,147.041589,0.007902,52.048289,0.008621,-33.836496,0.009339,-129.680659,0.010057,-203.472093,0.010776,-294.908616,0.011494,-365.910677,0.012213,-371.053719,0.012931,-371.699107,0.013649,-335.218127,0.014368,-300.227237,0.015086,-233.525253,0.015805,-162.187214,0.016523,-35.440957,0.06757232235350277,Adequado
Sinal_465,0.0,0.0,0.000718,169.018471,0.001437,220.864404,0.002155,281.125306,0.002874,313.052884,0.003592,354.987136,0.00431,366.91213,0.005029,372.886949,0.005747,318.471013,0.006466,229.997044,0.007184,177.459119,0.007902,68.120318,0.008621,-44.64794,0.009339,-159.963042,0.010057,-220.061688,0.010776,-297.70917,0.011494,-370.534501,0.012213,-367.280592,0.012931,-361.068646,0.013649,-320.183018,0.014368,-289.786055,0.015086,-232.167916,0.015805,-183.877704,0.016523,-43.86566,0.09085364084749206,Precário
Sinal_466,0.0,0.0,0.000718,190.395189,0.001437,167.25251,0.002155,308.36169,0.002874,354.245948,0.003592,374.041458,0.00431,363.044708,0.005029,335.410777,0.005747,314.434345,0.006466,231.341654,0.007184,158.30922,0.007902,49.183973,0.008621,-30.880786,0.009339,-137.939172,0.010057,-217.578125,0.010776,-299.214537,0.011494,-336.307409,0.012213,-352.938224,0.012931,-379.595839,0.013649,-353.502439,0.014368,-331.786805,0.015086,-184.370013,0.015805,-186.492702,0.016523,-61.91828,0.11625346420782669,Crítico
Sinal_467,0.0,0.0,0.000718,186.633949,0.001437,175.101368,0.002155,285.569391,0.002874,328.836443,0.003592,372.979886,0.00431,362.501854,0.005029,344.133592,0.005747,319.861024,0.006466,252.84183,0.007184,184.503779,0.007902,48.054535,0.008621,-28.589038,0.009339,-158.404687,0.010057,-244.064626,0.010776,-304.937896,0.011494,-345.629781,0.012213,-353.56328,0.012931,-379.629565,0.013649,-333.901801,0.014368,-303.331916,0.015086,-189.08804,0.015805,-186.273938,0.016523,-58.57755,0.10456163229833097,Crítico
Sinal_468,0.0,0.0,0.000718,173.558183,0.001437,186.132367,0.002155,288.884101,0.002874,322.094578,0.003592,359.139222,0.00431,373.920694,0.005029,347.460475,0.005747,323.910831,0.006466,238.688095,0.007184,183.184089,0.007902,91.139915,0.008621,-62.524191,0.009339,-171.596654,0.010057,-224.181954,0.010776,-309.61494,0.011494,-346.249968,0.012213,-367.118996,0.012931,-369.395135,0.013649,-324.159046,0.014368,-304.690116,0.015086,-200.626718,0.015805,-178.313787,0.016523,-51.403925,0.09462574488428255,Precário
Sinal_469,0.0,0.0,0.000718,182.060092,0.001437,195.847717,0.002155,288.040268,0.002874,337.05702,0.003592,351.93856,0.00431,398.200022,0.005029,363.998386,0.005747,304.292782,0.006466,213.279911,0.007184,140.601049,0.007902,77.372798,0.008621,-54.342529,0.009339,-131.887477,0.010057,-193.965711,0.010776,-289.427822,0.011494,-352.348936,0.012213,-397.969057,0.012931,-363.004591,0.013649,-336.176684,0.014368,-307.741089,0.015086,-205.849779,0.015805,-190.272341,0.016523,-51.195354,0.10426775497029879,Crítico
Sinal_470,0.0,0.0,0.000718,152.132327,0.001437,173.572267,0.002155,305.749395,0.002874,346.012311,0.003592,371.662617,0.00431,378.225194,0.005029,355.838508,0.005747,297.043024,0.006466,228.69228,0.007184,162.916044,0.007902,37.11608,0.008621,-21.159299,0.009339,-137.754942,0.010057,-220.834467,0.010776,-279.422842,0.011494,-349.785033,0.012213,-373.375069,0.012931,-378.440786,0.013649,-347.135788,0.014368,-324.951801,0.015086,-194.245663,0.015805,-155.195401,0.016523,-46.408158,0.07874484660900076,Adequado
Sinal_471,0.0,0.0,0.000718,172.436057,0.001437,171.841188,0.002155,288.328253,0.002874,347.473927,0.003592,384.239033,0.00431,360.314117,0.005029,347.040445,0.005747,310.079597,0.006466,239.987092,0.007184,170.46541,0.007902,33.72129,0.008621,-18.044702,0.009339,-142.716012,0.010057,-232.092657,0.010776,-292.738618,0.011494,-347.446924,0.012213,-352.22656,0.012931,-386.475319,0.013649,-354.133447,0.014368,-308.636338,0.015086,-187.210201,0.015805,-173.53997,0.016523,-53.407099,0.0941184378388929,Precário
Sinal_472,0.0,0.0,0.000718,175.022427,0.001437,208.810913,0.002155,292.939217,0.002874,315.340684,0.003592,375.500636,0.00431,381.450428,0.005029,350.493587,0.005747,304.797052,0.006466,231.606237,0.007184,164.645989,0.007902,44.655153,0.008621,-26.989724,0.009339,-141.566837,0.010057,-221.772539,0.010776,-288.144312,0.011494,-346.505678,0.012213,-373.028698,0.012931,-386.187095,0.013649,-322.204148,0.014368,-302.359021,0.015086,-223.77621,0.015805,-183.999806,0.016523,-49.658734,0.09097993589261155,Precário
Sinal_473,0.0,0.0,0.000718,187.747873,0.001437,185.446077,0.002155,295.798668,0.002874,314.320747,0.003592,356.90348,0.00431,375.601999,0.005029,356.25686,0.005747,321.353769,0.006466,229.47622,0.007184,184.112172,0.007902,79.89679,0.008621,-53.337478,0.009339,-169.871725,0.010057,-218.534671,0.010776,-302.480225,0.011494,-355.772166,0.012213,-369.195593,0.012931,-369.296862,0.013649,-315.003521,0.014368,-310.120478,0.015086,-201.079463,0.015805,-188.786831,0.016523,-58.238113,0.10849524355796063,Crítico
Sinal_474,0.0,0.0,0.000718,150.939616,0.001437,204.209278,0.002155,248.765289,0.002874,327.692317,0.003592,391.194746,0.00431,387.819006,0.005029,347.409058,0.005747,306.363255,0.006466,246.557268,0.007184,159.873017,0.007902,59.23686,0.008621,-39.316698,0.009339,-140.122334,0.010057,-231.235836,0.010776,-296.542922,0.011494,-339.453496,0.012213,-380.593387,0.012931,-396.276725,0.013649,-343.888875,0.014368,-262.636097,0.015086,-210.466595,0.015805,-168.183411,0.016523,-36.199358,0.06913619380720105,Adequado
Sinal_475,0.0,0.0,0.000718,181.725598,0.001437,186.02366,0.002155,292.724861,0.002874,317.713804,0.003592,374.588095,0.00431,385.529837,0.005029,363.906712,0.005747,311.544321,0.006466,214.051664,0.007184,158.515119,0.007902,47.696166,0.008621,-29.379711,0.009339,-139.026744,0.010057,-203.716488,0.010776,-289.147727,0.011494,-361.600689,0.012213,-378.158034,0.012931,-386.491659,0.013649,-322.39717,0.014368,-306.211275,0.015086,-202.076624,0.015805,-183.657243,0.016523,-55.995102,0.09989231664299002,Precário
Sinal_476,0.0,0.0,0.000718,162.755836,0.001437,206.970495,0.002155,287.1331,0.002874,358.758322,0.003592,376.261256,0.00431,357.276586,0.005029,339.415408,0.005747,306.216711,0.006466,239.955652,0.007184,155.663201,0.007902,52.372336,0.008621,-34.002748,0.009339,-135.090542,0.010057,-225.247107,0.010776,-294.471187,0.011494,-335.928854,0.012213,-352.557779,0.012931,-374.601512,0.013649,-366.014602,0.014368,-305.720658,0.015086,-217.969576,0.015805,-176.497168,0.016523,-42.223166,0.0821627835736903,Precário
Sinal_477,0.0,0.0,0.000718,179.919627,0.001437,187.585344,0.002155,271.611692,0.002874,333.606315,0.003592,369.762514,0.00431,369.702347,0.005029,368.493237,0.005747,306.36005,0.006466,237.176646,0.007184,175.867772,0.007902,42.267226,0.008621,-24.503184,0.009339,-149.822126,0.010057,-230.933371,0.010776,-286.974218,0.011494,-364.161708,0.012213,-368.480273,0.012931,-373.224893,0.013649,-341.468735,0.014368,-289.379727,0.015086,-197.233883,0.015805,-186.024518,0.016523,-52.145587,0.09200860180182643,Precário
Sinal_478,0.0,0.0,0.000718,180.642449,0.001437,201.736059,0.002155,293.480558,0.002874,360.875789,0.003592,361.642367,0.00431,364.976102,0.005029,332.280292,0.005747,301.497023,0.006466,256.12301,0.007184,153.567133,0.007902,46.707669,0.008621,-30.055046,0.009339,-129.918635,0.010057,-239.79681,0.010776,-295.923385,0.011494,-324.637305,0.012213,-361.22035,0.012931,-363.235448,0.013649,-362.232104,0.014368,-315.450303,0.015086,-211.507165,0.015805,-190.699466,0.016523,-49.615022,0.10251553713354718,Crítico
Sinal_479,0.0,0.0,0.000718,183.037548,0.001437,190.854508,0.002155,310.930199,0.002874,334.958444,0.003592,372.115991,0.00431,379.18585,0.005029,334.090646,0.005747,296.398136,0.006466,220.981829,0.007184,179.288845,0.007902,79.970825,0.008621,-53.705581,0.009339,-165.935791,0.010057,-211.450836,0.010776,-281.092985,0.011494,-329.742527,0.012213,-368.393189,0.012931,-382.949767,0.013649,-335.23188,0.014368,-327.040606,0.015086,-208.584418,0.015805,-185.468953,0.016523,-56.061539,0.11052182346368274,Crítico
Sinal_480,0.0,0.0,0.000718,172.059674,0.001437,181.895623,0.002155,303.951271,0.002874,339.164063,0.003592,363.229537,0.00431,392.103318,0.005029,349.772581,0.005747,306.768956,0.006466,234.825227,0.007184,131.794986,0.007902,30.462023,0.008621,-18.159328,0.009339,-108.385688,0.010057,-216.844537,0.010776,-295.129903,0.011494,-341.49645,0.012213,-386.340531,0.012931,-374.83369,0.013649,-337.621305,0.014368,-323.255144,0.015086,-198.758282,0.015805,-175.319362,0.016523,-51.911834,0.09862771545177913,Precário
Sinal_481,0.0,0.0,0.000718,162.037934,0.001437,192.562862,0.002155,281.02289,0.002874,327.025743,0.003592,371.448781,0.00431,381.892333,0.005029,340.584672,0.005747,305.228289,0.006466,254.923434,0.007184,177.117937,0.007902,60.060449,0.008621,-38.861584,0.009339,-154.786746,0.010057,-243.190891,0.010776,-296.149844,0.011494,-333.841289,0.012213,-374.330451,0.012931,-380.366994,0.013649,-333.110131,0.014368,-296.174387,0.015086,-205.787136,0.015805,-171.117623,0.016523,-45.157517,0.0742413744133117,Adequado
Sinal_482,0.0,0.0,0.000718,165.639554,0.001437,191.676831,0.002155,320.089224,0.002874,341.913866,0.003592,357.378787,0.00431,367.884763,0.005029,342.264557,0.005747,316.319874,0.006466,230.733586,0.007184,154.7789,0.007902,60.021154,0.008621,-39.749177,0.009339,-138.075509,0.010057,-214.371453,0.010776,-302.034409,0.011494,-340.652181,0.012213,-361.382519,0.012931,-365.53457,0.013649,-338.756121,0.014368,-336.97462,0.015086,-212.218056,0.015805,-170.496863,0.016523,-49.423607,0.09144311389221611,Precário
Sinal_483,0.0,0.0,0.000718,161.512967,0.001437,218.298995,0.002155,277.37563,0.002874,333.597041,0.003592,379.50502,0.00431,387.742524,0.005029,339.832499,0.005747,302.213947,0.006466,239.082889,0.007184,140.919028,0.007902,51.851685,0.008621,-34.65086,0.009339,-122.084067,0.010057,-220.38226,0.010776,-293.843698,0.011494,-330.804954,0.012213,-380.471732,0.012931,-386.581615,0.013649,-342.949905,0.014368,-290.396864,0.015086,-227.760404,0.015805,-178.638871,0.016523,-39.760461,0.0793864260418695,Adequado
Sinal_484,0.0,0.0,0.000718,163.560549,0.001437,204.456295,0.002155,308.019537,0.002874,325.32285,0.003592,363.786278,0.00431,380.863166,0.005029,367.793821,0.005747,289.743919,0.006466,225.228828,0.007184,166.431854,0.007902,25.38806,0.008621,-11.624785,0.009339,-137.285527,0.010057,-221.745886,0.010776,-268.982485,0.011494,-359.969745,0.012213,-378.775815,0.012931,-372.828108,0.013649,-327.786769,0.014368,-319.08988,0.015086,-223.548761,0.015805,-171.888032,0.016523,-46.866677,0.09392124879922321,Precário
Sinal_485,0.0,0.0,0.000718,157.193094,0.001437,197.413091,0.002155,279.858455,0.002874,331.21089,0.003592,362.914958,0.00431,402.355453,0.005029,362.861283,0.005747,285.689663,0.006466,237.542574,0.007184,158.524581,0.007902,47.144841,0.008621,-29.818893,0.009339,-135.461137,0.010057,-227.067086,0.010776,-273.921924,0.011494,-347.036381,0.012213,-401.804262,0.012931,-373.208828,0.013649,-335.358616,0.014368,-296.191447,0.015086,-209.293746,0.015805,-169.299106,0.016523,-41.575053,0.07581372223066354,Adequado
Sinal_486,0.0,0.0,0.000718,157.353437,0.001437,193.264786,0.002155,274.969946,0.002874,344.856258,0.003592,377.633005,0.00431,368.476129,0.005029,347.084404,0.005747,316.504745,0.006466,237.811095,0.007184,157.860196,0.007902,63.824169,0.008621,-42.787018,0.009339,-140.971928,0.010057,-221.290885,0.010776,-303.401864,0.011494,-344.25115,0.012213,-362.886493,0.012931,-379.872013,0.013649,-353.425139,0.014368,-293.196221,0.015086,-204.296619,0.015805,-168.791456,0.016523,-41.988042,0.06559989096850162,Adequado
Sinal_487,0.0,0.0,0.000718,175.014694,0.001437,186.067691,0.002155,282.925051,0.002874,330.800141,0.003592,383.071785,0.00431,388.473892,0.005029,343.556314,0.005747,298.105922,0.006466,240.866051,0.007184,160.299655,0.007902,37.504532,0.008621,-21.893634,0.009339,-134.560593,0.010057,-230.145654,0.010776,-285.761321,0.011494,-336.421012,0.012213,-379.092122,0.012931,-392.67969,0.013649,-337.716014,0.014368,-299.406609,0.015086,-199.211137,0.015805,-180.005517,0.016523,-51.645987,0.09048827046309066,Precário
Sinal_488,0.0,0.0,0.000718,165.463966,0.001437,185.835097,0.002155,289.572445,0.002874,348.969587,0.003592,358.93571,0.00431,362.420759,0.005029,340.963933,0.005747,313.946594,0.006466,262.318433,0.007184,170.731536,0.007902,53.327067,0.008621,-34.107054,0.009339,-146.648496,0.010057,-248.206308,0.010776,-305.738311,0.011494,-336.683901,0.012213,-358.850328,0.012931,-361.978563,0.013649,-350.687159,0.014368,-310.522144,0.015086,-199.005946,0.015805,-172.832602,0.016523,-47.004459,0.08311958913380238,Precário
Sinal_489,0.0,0.0,0.000718,169.270547,0.001437,215.803266,0.002155,297.651576,0.002874,302.063671,0.003592,376.548814,0.00431,384.607938,0.005029,357.451198,0.005747,309.68837,0.006466,216.831667,0.007184,163.949675,0.007902,52.849426,0.008621,-33.148116,0.009339,-145.018768,0.010057,-206.990098,0.010776,-288.532137,0.011494,-355.484897,0.012213,-375.327014,0.012931,-389.854685,0.013649,-309.669765,0.014368,-302.451859,0.015086,-233.285142,0.015805,-179.409656,0.016523,-47.613787,0.09509945891840661,Precário
Sinal_490,0.0,0.0,0.000718,172.558145,0.001437,193.798077,0.002155,262.128591,0.002874,335.87224,0.003592,362.987179,0.00431,383.014281,0.005029,363.886818,0.005747,321.409552,0.006466,242.921636,0.007184,138.36734,0.007902,48.605408,0.008621,-32.259124,0.009339,-118.846107,0.010057,-222.374017,0.010776,-309.509692,0.011494,-356.749211,0.012213,-382.535809,0.012931,-368.391528,0.013649,-342.765522,0.014368,-281.515689,0.015086,-199.865419,0.015805,-183.806556,0.016523,-46.174382,0.08450238265978777,Precário
Sinal_491,0.0,0.0,0.000718,150.03688,0.001437,179.840323,0.002155,303.269076,0.002874,332.349749,0.003592,377.648367,0.00431,368.182379,0.005029,348.260162,0.005747,325.537643,0.006466,218.154806,0.007184,163.735643,0.007902,72.188345,0.008621,-48.374098,0.009339,-151.070979,0.010057,-203.339633,0.010776,-305.562914,0.011494,-351.339553,0.012213,-358.155923,0.012931,-385.400951,0.013649,-336.30156,0.014368,-318.173882,0.015086,-201.170967,0.015805,-154.291747,0.016523,-45.278853,0.07485627175769383,Adequado
Sinal_492,0.0,0.0,0.000718,166.051312,0.001437,175.454951,0.002155,302.494453,0.002874,345.041659,0.003592,362.746846,0.00431,369.403161,0.005029,342.897864,0.005747,314.823654,0.006466,248.501095,0.007184,161.402556,0.007902,46.223475,0.008621,-28.768223,0.009339,-137.893655,0.010057,-234.237194,0.010776,-303.213059,0.011494,-339.935755,0.012213,-363.257602,0.012931,-369.429139,0.013649,-344.485125,0.014368,-323.022958,0.015086,-193.163856,0.015805,-168.510965,0.016523,-50.653552,0.08492309497108161,Precário
Sinal_493,0.0,0.0,0.000718,156.102447,0.001437,193.339771,0.002155,285.15073,0.002874,322.860761,0.003592,364.893272,0.00431,364.073254,0.005029,380.801821,0.005747,327.046746,0.006466,217.920322,0.007184,164.973361,0.007902,53.238254,0.008621,-33.374369,0.009339,-146.076837,0.010057,-207.485666,0.010776,-301.100934,0.011494,-382.375934,0.012213,-363.369176,0.012931,-369.546314,0.013649,-329.746532,0.014368,-297.749525,0.015086,-209.320889,0.015805,-164.751203,0.016523,-44.07756,0.07677643820074614,Adequado
Sinal_494,0.0,0.0,0.000718,157.89585,0.001437,185.870994,0.002155,297.719556,0.002874,334.771515,0.003592,348.706799,0.00431,392.097854,0.005029,347.609743,0.005747,310.354563,0.006466,251.823242,0.007184,151.014032,0.007902,58.304601,0.008621,-39.258966,0.009339,-131.86045,0.010057,-232.681266,0.010776,-303.64867,0.011494,-337.132091,0.012213,-389.070093,0.012931,-360.729342,0.013649,-331.895137,0.014368,-316.671377,0.015086,-201.803345,0.015805,-165.516921,0.016523,-44.721424,0.07486110368141569,Adequado
Sinal_495,0.0,0.0,0.000718,175.431821,0.001437,158.361534,0.002155,282.863897,0.002874,342.131235,0.003592,372.016984,0.00431,363.037431,0.005029,350.095534,0.005747,326.047438,0.006466,251.447923,0.007184,168.91308,0.007902,41.331916,0.008621,-24.323617,0.009339,-143.014734,0.010057,-238.933175,0.010776,-311.155704,0.011494,-351.378546,0.012213,-356.208871,0.012931,-376.646307,0.013649,-345.889363,0.014368,-305.65662,0.015086,-172.987631,0.015805,-173.390829,0.016523,-56.017711,0.09714738253223903,Precário
Sinal_496,0.0,0.0,0.000718,189.965336,0.001437,168.650397,0.002155,285.954869,0.002874,348.45622,0.003592,354.458552,0.00431,365.930891,0.005029,350.904836,0.005747,330.508309,0.006466,249.467383,0.007184,150.925506,0.007902,51.927887,0.008621,-33.971712,0.009339,-130.732715,0.010057,-229.877836,0.010776,-318.787138,0.011494,-349.533653,0.012213,-362.818394,0.012931,-359.525932,0.013649,-347.532316,0.014368,-311.146381,0.015086,-179.626817,0.015805,-189.816918,0.016523,-58.740664,0.10803890813001786,Crítico
Sinal_497,0.0,0.0,0.000718,179.612119,0.001437,208.741109,0.002155,297.815777,0.002874,334.128776,0.003592,371.12026,0.00431,355.041165,0.005029,350.307068,0.005747,318.496937,0.006466,240.407214,0.007184,154.028559,0.007902,24.910943,0.008621,-12.203847,0.009339,-125.865806,0.010057,-228.387876,0.010776,-301.426301,0.011494,-351.806521,0.012213,-349.127953,0.012931,-374.209206,0.013649,-340.064087,0.014368,-310.676385,0.015086,-223.037816,0.015805,-188.215926,0.016523,-51.147199,0.10190924248779366,Crítico
Sinal_498,0.0,0.0,0.000718,146.798428,0.001437,179.704939,0.002155,267.836697,0.002874,343.44263,0.003592,375.305276,0.00431,378.186372,0.005029,353.642854,0.005747,307.318689,0.006466,261.967214,0.007184,158.234916,0.007902,27.91987,0.008621,-14.953022,0.009339,-127.789687,0.010057,-249.23453,0.010776,-297.918701,0.011494,-345.783479,0.012213,-375.066501,0.012931,-378.618386,0.013649,-351.908283,0.014368,-287.798831,0.015086,-191.387865,0.015805,-156.846988,0.016523,-39.605216,0.06762954824713316,Adequado
Sinal_499,0.0,0.0,0.000718,192.648723,0.001437,193.815604,0.002155,290.472315,0.002874,329.585331,0.003592,380.009385,0.00431,373.894036,0.005029,331.855453,0.005747,303.420947,0.006466,242.050085,0.007184,177.517633,0.007902,57.42419,0.008621,-36.386786,0.009339,-155.765731,0.010057,-232.281044,0.010776,-291.044886,0.011494,-329.131768,0.012213,-362.169293,0.012931,-388.688694,0.013649,-335.341753,0.014368,-305.903893,0.015086,-206.410636,0.015805,-196.202753,0.016523,-57.935141,0.10872274810173059,Crítico
Sinal_500,0.0,0.0,0.000718,169.19572,0.001437,178.123439,0.002155,275.858684,0.002874,351.422285,0.003592,363.381531,0.00431,368.875405,0.005029,367.595616,0.005747,318.741213,0.006466,236.747669,0.007184,145.808318,0.007902,39.286246,0.008621,-24.206724,0.009339,-123.065793,0.010057,-221.031188,0.010776,-302.358046,0.011494,-363.33372,0.012213,-369.522908,0.012931,-364.897708,0.013649,-355.710484,0.014368,-298.945109,0.015086,-188.420058,0.015805,-175.446936,0.016523,-48.532375,0.08534791381307588,Precário
Sinal_501,0.0,0.0,0.000718,179.239425,0.001437,163.809951,0.002155,292.091225,0.002874,348.691829,0.003592,361.834952,0.00431,384.87223,0.005029,355.800119,0.005747,313.818049,0.006466,228.192076,0.007184,144.240107,0.007902,54.133274,0.008621,-35.848093,0.009339,-127.12868,0.010057,-210.533014,0.010776,-299.307327,0.011494,-349.734913,0.012213,-380.993263,0.012931,-370.356212,0.013649,-347.218728,0.014368,-317.029732,0.015086,-177.825771,0.015805,-178.553286,0.016523,-56.062193,0.09905007730849821,Precário
Sinal_502,0.0,0.0,0.000718,168.293657,0.001437,223.756418,0.002155,295.250539,0.002874,313.408056,0.003592,375.419764,0.00431,376.425189,0.005029,347.107126,0.005747,301.391652,0.006466,233.343618,0.007184,172.217608,0.007902,50.673268,0.008621,-31.297087,0.009339,-149.678461,0.010057,-224.909305,0.010776,-285.259396,0.011494,-343.147935,0.012213,-368.113505,0.012931,-384.83721,0.013649,-321.613872,0.014368,-301.522103,0.015086,-238.931473,0.015805,-181.832357,0.016523,-44.944267,0.09050414660846245,Precário
Sinal_503,0.0,0.0,0.000718,161.588195,0.001437,202.930321,0.002155,290.145761,0.002874,324.415113,0.003592,357.527536,0.00431,362.745185,0.005029,366.639075,0.005747,321.42063,0.006466,241.232011,0.007184,168.302622,0.007902,44.90786,0.008621,-27.097351,0.009339,-144.114076,0.010057,-230.348287,0.010776,-302.935734,0.011494,-365.574274,0.012213,-361.655814,0.012931,-362.599789,0.013649,-329.18253,0.014368,-302.513084,0.015086,-217.965273,0.015805,-172.041694,0.016523,-44.513512,0.07611047508851143,Adequado
Sinal_504,0.0,0.0,0.000718,164.693455,0.001437,200.322541,0.002155,276.440993,0.002874,332.266917,0.003592,353.408958,0.00431,400.011748,0.005029,366.262038,0.005747,285.946937,0.006466,240.437937,0.007184,165.230986,0.007902,57.010821,0.008621,-37.256532,0.009339,-143.90406,0.010057,-230.156974,0.010776,-274.72122,0.011494,-349.393721,0.012213,-402.262715,0.012931,-362.937351,0.013649,-335.102835,0.014368,-293.923511,0.015086,-209.742813,0.015805,-177.402668,0.016523,-43.191784,0.08232465633627531,Precário
Sinal_505,0.0,0.0,0.000718,186.149619,0.001437,177.690733,0.002155,311.16766,0.002874,335.100763,0.003592,357.694898,0.00431,378.968078,0.005029,350.622561,0.005747,310.825185,0.006466,229.422851,0.007184,158.831944,0.007902,51.062605,0.008621,-32.364228,0.009339,-138.88765,0.010057,-216.422257,0.010776,-294.726731,0.011494,-346.876436,0.012213,-372.856672,0.012931,-368.924947,0.013649,-331.677242,0.014368,-330.209341,0.015086,-195.782564,0.015805,-184.915401,0.016523,-59.157268,0.10572460510250829,Crítico
