Sinais,X_1,Y_1,X_2,Y_2,X_3,Y_3,X_4,Y_4,X_5,Y_5,X_6,Y_6,X_7,Y_7,X_8,Y_8,X_9,Y_9,X_10,Y_10,X_11,Y_11,X_12,Y_12,X_13,Y_13,X_14,Y_14,X_15,Y_15,X_16,Y_16,X_17,Y_17,X_18,Y_18,X_19,Y_19,X_20,Y_20,X_21,Y_21,X_22,Y_22,X_23,Y_23,X_24,Y_24,THD,THD_Classificacao
Sinal_577,0.0,0.0,0.000718,166.319361,0.001437,197.773174,0.002155,291.331234,0.002874,316.118806,0.003592,343.775144,0.00431,383.544513,0.005029,365.003786,0.005747,317.468852,0.006466,244.673372,0.007184,168.792086,0.007902,63.701287,0.008621,-42.071932,0.009339,-149.764019,0.010057,-230.665721,0.010776,-303.543403,0.011494,-358.218886,0.012213,-383.136251,0.012931,-355.565201,0.013649,-315.974022,0.014368,-304.933439,0.015086,-212.376987,0.015805,-175.193056,0.016523,-46.696332,0.08246209720764015,Precário
Sinal_578,0.0,0.0,0.000718,179.565267,0.001437,174.313971,0.002155,284.415954,0.002874,321.359616,0.003592,359.858564,0.00431,389.180695,0.005029,342.438791,0.005747,318.899874,0.006466,265.086029,0.007184,162.554125,0.007902,45.852841,0.008621,-28.72429,0.009339,-137.356001,0.010057,-248.536535,0.010776,-312.092742,0.011494,-336.322614,0.012213,-381.44888,0.012931,-373.475389,0.013649,-322.21285,0.014368,-302.809991,0.015086,-187.871782,0.015805,-181.01479,0.016523,-55.054309,0.09750022316204583,Precário
Sinal_579,0.0,0.0,0.000718,172.170485,0.001437,188.326435,0.002155,293.168929,0.002874,313.788948,0.003592,374.526517,0.00431,366.201472,0.005029,346.483181,0.005747,334.468564,0.006466,250.271157,0.007184,159.614117,0.007902,31.693485,0.008621,-17.203185,0.009339,-132.52537,0.010057,-235.655059,0.010776,-318.939742,0.011494,-350.787029,0.012213,-355.299213,0.012931,-384.311012,0.013649,-319.811185,0.014368,-304.56108,0.015086,-205.9537,0.015805,-175.536874,0.016523,-52.440503,0.09387586841442208,Precário
Sinal_580,0.0,0.0,0.000718,196.133457,0.001437,189.945766,0.002155,291.783523,0.002874,332.011721,0.003592,372.440714,0.00431,394.547584,0.005029,337.356316,0.005747,299.916099,0.006466,235.231464,0.007184,148.961185,0.007902,50.202734,0.008621,-32.606468,0.009339,-129.180196,0.010057,-219.405881,0.010776,-289.951827,0.011494,-328.850779,0.012213,-384.860915,0.012931,-385.174407,0.013649,-333.982297,0.014368,-309.924791,0.015086,-201.523006,0.015805,-199.024559,0.016523,-59.092082,0.11215183759395676,Crítico
Sinal_581,0.0,0.0,0.000718,159.579567,0.001437,205.47159,0.002155,305.712567,0.002874,341.131925,0.003592,368.480006,0.00431,364.487781,0.005029,341.401594,0.005747,313.763846,0.006466,234.705934,0.007184,153.875625,0.007902,53.155333,0.008621,-34.513377,0.009339,-134.668083,0.010057,-219.065262,0.010776,-300.084524,0.011494,-339.728045,0.012213,-357.711717,0.012931,-373.411359,0.013649,-344.14455,0.014368,-320.065979,0.015086,-222.676219,0.015805,-170.256579,0.016523,-43.840202,0.0785419208073454,Adequado
Sinal_582,0.0,0.0,0.000718,174.546866,0.001437,204.251214,0.002155,295.277989,0.002874,326.926604,0.003592,367.277264,0.00431,379.503655,0.005029,348.771042,0.005747,318.335014,0.006466,235.750696,0.007184,138.629045,0.007902,39.733959,0.008621,-24.951671,0.009339,-117.370108,0.010057,-217.214482,0.010776,-305.068965,0.011494,-345.342524,0.012213,-372.643769,0.012931,-376.793306,0.013649,-330.564741,0.014368,-308.671581,0.015086,-218.441952,0.015805,-183.401247,0.016523,-49.279192,0.09129905181503929,Precário
Sinal_583,0.0,0.0,0.000718,179.63176,0.001437,177.206987,0.002155,287.001781,0.002874,317.52535,0.003592,371.945699,0.00431,392.096258,0.005029,341.410945,0.005747,319.335413,0.006466,246.251995,0.007184,156.027507,0.007902,51.201723,0.008621,-32.963398,0.009339,-135.212932,0.010057,-229.139486,0.010776,-308.700486,0.011494,-337.478894,0.012213,-380.990599,0.012931,-386.675051,0.013649,-320.615688,0.014368,-303.079701,0.015086,-192.069724,0.015805,-180.837763,0.016523,-55.482284,0.09477728370865213,Precário
Sinal_584,0.0,0.0,0.000718,157.395847,0.001437,188.504059,0.002155,277.799118,0.002874,341.948468,0.003592,377.506758,0.00431,376.168513,0.005029,346.146862,0.005747,316.436212,0.006466,229.770251,0.007184,156.995862,0.007902,76.135959,0.008621,-52.407463,0.009339,-144.759977,0.010057,-211.920466,0.010776,-302.903199,0.011494,-342.702163,0.012213,-369.336928,0.012931,-382.485149,0.013649,-349.142459,0.014368,-296.265933,0.015086,-200.643927,0.015805,-167.215989,0.016523,-43.054019,0.06845487665179438,Adequado
Sinal_585,0.0,0.0,0.000718,177.056112,0.001437,207.79331,0.002155,276.021859,0.002874,339.718097,0.003592,385.485462,0.00431,378.226035,0.005029,326.944468,0.005747,301.794316,0.006466,239.541124,0.007184,163.107985,0.007902,73.763801,0.008621,-50.391676,0.009339,-148.142095,0.010057,-223.511031,0.010776,-293.53964,0.011494,-321.011956,0.012213,-367.51304,0.012931,-391.061918,0.013649,-349.235117,0.014368,-292.073178,0.015086,-216.04981,0.015805,-189.352195,0.016523,-47.297331,0.09468022242420572,Precário
Sinal_586,0.0,0.0,0.000718,176.318106,0.001437,166.763726,0.002155,292.256487,0.002874,337.359535,0.003592,377.093349,0.00431,380.20363,0.005029,345.876295,0.005747,319.373479,0.006466,235.844509,0.007184,146.86062,0.007902,39.037857,0.008621,-23.751409,0.009339,-124.516093,0.010057,-219.493463,0.010776,-304.940636,0.011494,-344.296339,0.012213,-370.52212,0.012931,-386.488192,0.013649,-340.093779,0.014368,-312.638163,0.015086,-182.962076,0.015805,-175.2612,0.016523,-55.874645,0.09575264979990643,Precário
Sinal_587,0.0,0.0,0.000718,183.857949,0.001437,194.532436,0.002155,285.676762,0.002874,346.106834,0.003592,368.484861,0.00431,368.459362,0.005029,365.361336,0.005747,305.845727,0.006466,220.205311,0.007184,153.872964,0.007902,43.840736,0.008621,-26.93763,0.009339,-132.767298,0.010057,-209.337352,0.010776,-285.589949,0.011494,-361.150397,0.012213,-367.268697,0.012931,-370.968277,0.013649,-351.074048,0.014368,-304.787923,0.015086,-205.106302,0.015805,-190.633942,0.016523,-52.931542,0.09872064906401706,Precário
Sinal_588,0.0,0.0,0.000718,162.009329,0.001437,195.100682,0.002155,289.938515,0.002874,342.735803,0.003592,371.785503,0.00431,395.298714,0.005029,331.052694,0.005747,301.905842,0.006466,242.163144,0.007184,139.995895,0.007902,62.154272,0.008621,-42.912929,0.009339,-124.225686,0.010057,-220.765736,0.010776,-297.115207,0.011494,-320.314191,0.012213,-386.7572,0.012931,-382.074188,0.013649,-345.341065,0.014368,-308.644948,0.015086,-207.925739,0.015805,-172.460554,0.016523,-44.007538,0.08130639515903405,Precário
Sinal_589,0.0,0.0,0.000718,163.073238,0.001437,197.641943,0.002155,281.627779,0.002874,320.004116,0.003592,380.358982,0.00431,358.558699,0.005029,335.215315,0.005747,333.463123,0.006466,256.552208,0.007184,173.774482,0.007902,57.043817,0.008621,-36.457771,0.009339,-151.817617,0.010057,-241.310151,0.010776,-321.270692,0.011494,-339.764692,0.012213,-346.759228,0.012931,-386.320091,0.013649,-329.847809,0.014368,-292.988914,0.015086,-212.184969,0.015805,-171.990072,0.016523,-45.954816,0.08373908117299667,Precário
Sinal_590,0.0,0.0,0.000718,175.401291,0.001437,209.296669,0.002155,282.665644,0.002874,339.965527,0.003592,378.643638,0.00431,355.288423,0.005029,353.886796,0.005747,319.692915,0.006466,232.983783,0.007184,149.387573,0.007902,34.356845,0.008621,-19.886029,0.009339,-125.290209,0.010057,-219.154918,0.010776,-301.659506,0.011494,-355.152664,0.012213,-350.217844,0.012931,-378.875284,0.013649,-349.739752,0.014368,-296.986893,0.015086,-220.045809,0.015805,-186.786986,0.016523,-47.776778,0.09352354748002727,Precário
Sinal_591,0.0,0.0,0.000718,166.677218,0.001437,190.428711,0.002155,280.380682,0.002874,329.096383,0.003592,368.726556,0.00431,375.901314,0.005029,364.156044,0.005747,303.913845,0.006466,238.302525,0.007184,174.853047,0.007902,44.536557,0.008621,-26.403329,0.009339,-149.500207,0.010057,-231.298428,0.010776,-286.211366,0.011494,-358.541311,0.012213,-373.355584,0.012931,-374.809749,0.013649,-335.626066,0.014368,-295.930237,0.015086,-203.509121,0.015805,-174.284438,0.016523,-47.533904,0.07719158769441054,Adequado
Sinal_592,0.0,0.0,0.000718,177.064739,0.001437,203.152939,0.002155,310.980789,0.002874,314.013081,0.003592,370.719128,0.00431,371.156604,0.005029,335.06746,0.005747,334.60145,0.006466,237.756332,0.007184,143.764309,0.007902,45.707223,0.008621,-29.122041,0.009339,-124.278329,0.010057,-217.396818,0.010776,-320.897955,0.011494,-338.984143,0.012213,-357.771893,0.012931,-383.521583,0.013649,-316.404818,0.014368,-320.354944,0.015086,-222.548869,0.015805,-182.204529,0.016523,-53.006071,0.10414755578882079,Crítico
Sinal_593,0.0,0.0,0.000718,182.130746,0.001437,182.634943,0.002155,287.002152,0.002874,338.919027,0.003592,386.587874,0.00431,381.932646,0.005029,345.258214,0.005747,306.697467,0.006466,213.600904,0.007184,154.760849,0.007902,63.759994,0.008621,-42.39805,0.009339,-140.560402,0.010057,-199.74437,0.010776,-288.845298,0.011494,-342.388544,0.012213,-371.625593,0.012931,-394.505102,0.013649,-345.259465,0.014368,-305.465501,0.015086,-195.756495,0.015805,-185.056982,0.016523,-55.024483,0.10007514098308086,Crítico
Sinal_594,0.0,0.0,0.000718,174.946373,0.001437,184.802165,0.002155,301.002374,0.002874,332.958085,0.003592,372.954769,0.00431,378.873235,0.005029,344.372598,0.005747,313.544066,0.006466,221.673128,0.007184,158.905938,0.007902,66.843585,0.008621,-44.662119,0.009339,-144.564324,0.010057,-206.806207,0.010776,-297.039342,0.011494,-342.484105,0.012213,-369.404379,0.012931,-382.985889,0.013649,-335.024656,0.014368,-317.628766,0.015086,-201.812339,0.015805,-177.870822,0.016523,-53.202375,0.09144563580249647,Precário
Sinal_595,0.0,0.0,0.000718,171.084519,0.001437,183.905768,0.002155,320.143265,0.002874,347.956356,0.003592,354.250196,0.00431,369.799022,0.005029,338.393802,0.005747,306.646566,0.006466,243.292651,0.007184,162.36035,0.007902,51.469234,0.008621,-32.792109,0.009339,-140.616479,0.010057,-229.746902,0.010776,-295.541719,0.011494,-333.741968,0.012213,-364.073579,0.012931,-362.275947,0.013649,-343.013327,0.014368,-340.023864,0.015086,-203.799258,0.015805,-173.59698,0.016523,-52.339646,0.09823707700778622,Precário
Sinal_596,0.0,0.0,0.000718,178.937358,0.001437,175.476497,0.002155,301.627417,0.002874,336.636545,0.003592,378.035122,0.00431,369.072726,0.005029,338.983804,0.005747,323.78404,0.006466,228.279295,0.007184,156.120371,0.007902,56.466943,0.008621,-36.662734,0.009339,-138.801262,0.010057,-212.259134,0.010776,-307.429133,0.011494,-341.444579,0.012213,-357.321555,0.012931,-386.428544,0.013649,-339.180204,0.014368,-319.781096,0.015086,-193.206425,0.015805,-178.49907,0.016523,-56.548674,0.09821876083881169,Precário
Sinal_597,0.0,0.0,0.000718,187.606088,0.001437,190.432953,0.002155,305.65664,0.002874,324.346858,0.003592,356.273676,0.00431,366.449825,0.005029,349.625046,0.005747,326.876464,0.006466,235.129859,0.007184,165.712934,0.007902,60.693813,0.008621,-39.502633,0.009339,-147.718118,0.010057,-220.450119,0.010776,-310.127616,0.011494,-351.031421,0.012213,-359.643171,0.012931,-366.236159,0.013649,-323.632879,0.014368,-320.700042,0.015086,-207.134237,0.015805,-189.438434,0.016523,-57.77718,0.10499024658292193,Crítico
Sinal_598,0.0,0.0,0.000718,156.46255,0.001437,191.685776,0.002155,292.293241,0.002874,323.299414,0.003592,378.476323,0.00431,359.231914,0.005029,346.368845,0.005747,319.111321,0.006466,257.644408,0.007184,176.07416,0.007902,24.725467,0.008621,-10.831785,0.009339,-143.488952,0.010057,-249.712292,0.010776,-303.888955,0.011494,-348.399266,0.012213,-350.275944,0.012931,-383.922006,0.013649,-331.398101,0.014368,-303.785793,0.015086,-210.091599,0.015805,-163.26964,0.016523,-45.634846,0.08245582326242606,Precário
Sinal_599,0.0,0.0,0.000718,181.749883,0.001437,179.513327,0.002155,300.162684,0.002874,327.65893,0.003592,367.879446,0.00431,360.670136,0.005029,341.181087,0.005747,331.585721,0.006466,250.794395,0.007184,164.922411,0.007902,41.352759,0.008621,-24.509057,0.009339,-139.951676,0.010057,-236.294799,0.010776,-317.307515,0.011494,-345.11705,0.012213,-350.699701,0.012931,-376.05674,0.013649,-329.726857,0.014368,-316.375562,0.015086,-196.926142,0.015805,-181.70322,0.016523,-57.226184,0.10218549277851807,Crítico
Sinal_600,0.0,0.0,0.000718,161.678758,0.001437,193.439703,0.002155,299.454623,0.002874,336.573158,0.003592,359.200066,0.00431,392.681676,0.005029,341.305152,0.005747,302.88609,0.006466,235.91646,0.007184,154.507892,0.007902,73.610395,0.008621,-50.816631,0.009339,-140.904841,0.010057,-217.912575,0.010776,-294.169388,0.011494,-331.25299,0.012213,-386.873833,0.012931,-370.879735,0.013649,-335.740652,0.014368,-317.081532,0.015086,-208.981034,0.015805,-170.408534,0.016523,-45.244042,0.07903500777343994,Adequado
Sinal_601,0.0,0.0,0.000718,156.191994,0.001437,170.22212,0.002155,293.117506,0.002874,349.769825,0.003592,368.220699,0.00431,373.14373,0.005029,367.046764,0.005747,296.513182,0.006466,223.942019,0.007184,176.278436,0.007902,51.188113,0.008621,-31.31103,0.009339,-153.892624,0.010057,-218.895584,0.010776,-275.767679,0.011494,-360.851451,0.012213,-372.112699,0.012931,-371.910351,0.013649,-352.305772,0.014368,-314.568606,0.015086,-187.410735,0.015805,-159.498273,0.016523,-47.11022,0.0801329654649823,Precário
Sinal_602,0.0,0.0,0.000718,171.929519,0.001437,202.524557,0.002155,295.480682,0.002874,318.791486,0.003592,377.459337,0.00431,371.146181,0.005029,346.706927,0.005747,327.449328,0.006466,236.03544,0.007184,143.948686,0.007902,33.361603,0.008621,-19.403508,0.009339,-120.469837,0.010057,-219.063685,0.010776,-311.397133,0.011494,-348.709503,0.012213,-360.781483,0.012931,-386.67018,0.013649,-325.476322,0.014368,-305.879897,0.015086,-218.884404,0.015805,-179.370874,0.016523,-49.759176,0.092545094115192,Precário
Sinal_603,0.0,0.0,0.000718,181.684281,0.001437,201.414719,0.002155,286.649036,0.002874,318.119097,0.003592,386.266954,0.00431,380.275149,0.005029,352.232856,0.005747,299.240972,0.006466,226.978508,0.007184,169.319615,0.007902,36.75188,0.008621,-20.31782,0.009339,-143.57029,0.010057,-220.920665,0.010776,-279.962144,0.011494,-348.913843,0.012213,-370.703109,0.012931,-395.52053,0.013649,-327.652237,0.014368,-297.314326,0.015086,-215.313521,0.015805,-188.027268,0.016523,-53.250213,0.09984986249802418,Precário
Sinal_604,0.0,0.0,0.000718,201.114641,0.001437,177.286588,0.002155,279.38212,0.002874,331.415601,0.003592,364.849068,0.00431,384.874017,0.005029,350.027013,0.005747,311.14058,0.006466,242.298874,0.007184,161.954118,0.007902,53.086704,0.008621,-34.070752,0.009339,-140.887666,0.010057,-228.325114,0.010776,-298.620624,0.011494,-344.116657,0.012213,-378.857561,0.012931,-375.079486,0.013649,-333.730314,0.014368,-300.245865,0.015086,-186.576664,0.015805,-201.243499,0.016523,-62.027028,0.11211647642414051,Crítico
Sinal_605,0.0,0.0,0.000718,154.888073,0.001437,200.706537,0.002155,276.604245,0.002874,332.487223,0.003592,353.287622,0.00431,376.495837,0.005029,362.54454,0.005747,308.819076,0.006466,247.402173,0.007184,174.617605,0.007902,68.839032,0.008621,-45.917233,0.009339,-155.699514,0.010057,-234.999745,0.010776,-296.267183,0.011494,-354.102562,0.012213,-377.679854,0.012931,-358.6302,0.013649,-336.952139,0.014368,-292.83963,0.015086,-211.675669,0.015805,-168.651908,0.016523,-39.78575,0.06477490556443716,Adequado
Sinal_606,0.0,0.0,0.000718,170.839682,0.001437,176.643474,0.002155,286.103056,0.002874,347.609899,0.003592,370.73988,0.00431,379.709154,0.005029,333.778489,0.005747,312.458125,0.006466,254.726019,0.007184,151.104682,0.007902,49.831036,0.008621,-32.532686,0.009339,-129.335579,0.010057,-236.069457,0.010776,-306.154469,0.011494,-327.756115,0.012213,-371.717278,0.012931,-377.840746,0.013649,-349.9962,0.014368,-308.44406,0.015086,-189.338736,0.015805,-175.311804,0.016523,-50.30771,0.08725645512847331,Precário
Sinal_607,0.0,0.0,0.000718,159.200103,0.001437,197.965145,0.002155,288.280138,0.002874,328.727897,0.003592,380.631445,0.00431,361.278128,0.005029,343.895373,0.005747,324.911176,0.006466,243.239454,0.007184,161.318004,0.007902,44.597047,0.008621,-27.278306,0.009339,-138.141874,0.010057,-229.053054,0.010776,-309.680693,0.011494,-346.35575,0.012213,-351.873767,0.012931,-385.383223,0.013649,-337.471375,0.014368,-300.753785,0.015086,-213.758429,0.015805,-168.440412,0.016523,-44.649795,0.07381537933284672,Adequado
Sinal_608,0.0,0.0,0.000718,154.718769,0.001437,201.082084,0.002155,284.116854,0.002874,343.082887,0.003592,372.78197,0.00431,365.863541,0.005029,343.494165,0.005747,314.795959,0.006466,245.918536,0.007184,157.803855,0.007902,54.441361,0.008621,-35.543838,0.009339,-137.292965,0.010057,-229.917962,0.010776,-303.525366,0.011494,-340.315505,0.012213,-360.40727,0.012931,-375.440667,0.013649,-350.102244,0.014368,-300.426884,0.015086,-213.904729,0.015805,-167.563924,0.016523,-40.544399,0.06440857775227717,Adequado
Sinal_609,0.0,0.0,0.000718,147.787165,0.001437,180.598002,0.002155,286.748033,0.002874,334.512436,0.003592,357.036961,0.00431,379.400055,0.005029,356.751878,0.005747,319.995383,0.006466,244.552534,0.007184,162.669864,0.007902,66.6932,0.008621,-44.850042,0.009339,-145.451879,0.010057,-227.895574,0.010776,-307.629131,0.011494,-351.342134,0.012213,-376.851335,0.012931,-364.968437,0.013649,-336.228963,0.014368,-305.190158,0.015086,-196.407598,0.015805,-155.929351,0.016523,-41.414322,0.05739634949097438,Adequado
Sinal_610,0.0,0.0,0.000718,177.973897,0.001437,206.947774,0.002155,260.918331,0.002874,327.591594,0.003592,370.547581,0.00431,385.627996,0.005029,362.10775,0.005747,302.678726,0.006466,245.091043,0.007184,155.544833,0.007902,39.052149,0.008621,-23.650259,0.009339,-130.198004,0.010057,-232.58388,0.010776,-290.003918,0.011494,-352.450772,0.012213,-384.050961,0.012931,-376.487478,0.013649,-337.642684,0.014368,-276.15897,0.015086,-212.34438,0.015805,-191.173883,0.016523,-46.804503,0.09075326911575335,Precário
Sinal_611,0.0,0.0,0.000718,172.608976,0.001437,204.659087,0.002155,291.282492,0.002874,329.751164,0.003592,371.089456,0.00431,380.433613,0.005029,375.823387,0.005747,298.469471,0.006466,201.594821,0.007184,156.483551,0.007902,48.969462,0.008621,-30.455911,0.009339,-138.138306,0.010057,-193.898325,0.010776,-273.108586,0.011494,-370.138446,0.012213,-379.008845,0.012931,-377.679575,0.013649,-335.854323,0.014368,-304.356665,0.015086,-218.547391,0.015805,-181.877745,0.016523,-48.513323,0.0976819951568846,Precário
Sinal_612,0.0,0.0,0.000718,162.321927,0.001437,187.775127,0.002155,289.626179,0.002874,333.177202,0.003592,373.296269,0.00431,385.710509,0.005029,360.779712,0.005747,289.626429,0.006466,225.298528,0.007184,175.614177,0.007902,51.465117,0.008621,-31.642439,0.009339,-153.143271,0.010057,-220.224912,0.010776,-271.179971,0.011494,-352.090201,0.012213,-381.731233,0.012931,-381.324241,0.013649,-338.226799,0.014368,-305.631802,0.015086,-203.369779,0.015805,-168.996522,0.016523,-46.970283,0.07995902793295646,Adequado
Sinal_613,0.0,0.0,0.000718,164.937671,0.001437,188.257985,0.002155,305.489883,0.002874,337.926244,0.003592,348.501981,0.00431,376.916583,0.005029,346.397031,0.005747,313.796021,0.006466,244.806931,0.007184,163.300661,0.007902,67.782169,0.008621,-45.683267,0.009339,-146.258692,0.010057,-228.35586,0.010776,-303.389211,0.011494,-340.338258,0.012213,-373.449769,0.012931,-357.927482,0.013649,-334.635562,0.014368,-324.020203,0.015086,-205.265956,0.015805,-171.093936,0.016523,-47.949263,0.08252566296878,Precário
Sinal_614,0.0,0.0,0.000718,161.446079,0.001437,196.388783,0.002155,294.16415,0.002874,323.967486,0.003592,380.770329,0.00431,364.22775,0.005029,336.560005,0.005747,320.942388,0.006466,254.208945,0.007184,165.629507,0.007902,34.207249,0.008621,-18.976359,0.009339,-137.72382,0.010057,-241.626827,0.010776,-308.374808,0.011494,-338.267028,0.012213,-352.736468,0.012931,-387.848621,0.013649,-331.562547,0.014368,-305.633261,0.015086,-213.924654,0.015805,-168.927716,0.016523,-46.61858,0.08266803818820757,Precário
Sinal_615,0.0,0.0,0.000718,168.150624,0.001437,184.364892,0.002155,281.742803,0.002874,333.448761,0.003592,369.998353,0.00431,363.131049,0.005029,340.447331,0.005747,320.533398,0.006466,258.796143,0.007184,180.878517,0.007902,59.485789,0.008621,-38.084767,0.009339,-158.011252,0.010057,-246.38819,0.010776,-309.507077,0.011494,-339.861598,0.012213,-355.646063,0.012931,-375.096792,0.013649,-339.232859,0.014368,-299.123678,0.015086,-197.666029,0.015805,-174.098801,0.016523,-48.926467,0.08389054411873054,Precário
Sinal_616,0.0,0.0,0.000718,189.237285,0.001437,209.800484,0.002155,255.692866,0.002874,326.460217,0.003592,362.671024,0.00431,366.624839,0.005029,355.48775,0.005747,330.195622,0.006466,249.678662,0.007184,161.750732,0.007902,70.539163,0.008621,-48.032652,0.009339,-145.512567,0.010057,-230.736829,0.010776,-318.222124,0.011494,-353.36312,0.012213,-364.319455,0.012931,-366.193532,0.013649,-336.267312,0.014368,-271.577753,0.015086,-212.31775,0.015805,-202.417381,0.016523,-49.949293,0.10339587354096137,Crítico
Sinal_617,0.0,0.0,0.000718,181.941591,0.001437,179.273675,0.002155,271.821277,0.002874,337.874759,0.003592,356.662661,0.00431,368.946868,0.005029,352.608221,0.005747,343.644191,0.006466,249.107149,0.007184,143.245569,0.007902,65.460121,0.008621,-45.158466,0.009339,-128.466441,0.010057,-224.016748,0.010776,-332.802408,0.011494,-352.560904,0.012213,-365.388698,0.012931,-362.349906,0.013649,-340.76385,0.014368,-293.866902,0.015086,-187.593807,0.015805,-186.998951,0.016523,-52.936758,0.09926020810958727,Precário
Sinal_618,0.0,0.0,0.000718,164.37198,0.001437,163.594015,0.002155,289.54825,0.002874,340.643917,0.003592,377.475257,0.00431,371.735276,0.005029,357.050521,0.005747,311.23425,0.006466,239.336301,0.007184,164.7276,0.007902,28.295934,0.008621,-14.14717,0.009339,-136.119553,0.010057,-230.742932,0.010776,-293.306189,0.011494,-355.196437,0.012213,-365.46829,0.012931,-383.153928,0.013649,-345.14302,0.014368,-309.845454,0.015086,-180.999737,0.015805,-164.150367,0.016523,-51.897105,0.08701965368015648,Precário
Sinal_619,0.0,0.0,0.000718,165.675458,0.001437,191.32207,0.002155,289.120282,0.002874,355.620485,0.003592,363.681962,0.00431,384.59643,0.005029,342.755088,0.005747,292.027183,0.006466,235.106291,0.007184,160.537525,0.007902,73.559854,0.008621,-50.466374,0.009339,-145.740798,0.010057,-220.296457,0.010776,-282.976968,0.011494,-330.924161,0.012213,-381.599623,0.012931,-369.162672,0.013649,-356.903924,0.014368,-311.396712,0.015086,-202.731162,0.015805,-175.455249,0.016523,-45.296479,0.08345552098097382,Precário
Sinal_620,0.0,0.0,0.000718,173.942331,0.001437,182.551759,0.002155,284.276256,0.002874,353.98334,0.003592,368.086144,0.00431,382.916114,0.005029,339.682841,0.005747,300.286029,0.006466,237.737437,0.007184,158.756889,0.007902,72.086919,0.008621,-49.386687,0.009339,-143.83634,0.010057,-221.362895,0.010776,-291.349503,0.011494,-330.460547,0.012213,-377.753571,0.012931,-373.949745,0.013649,-356.07064,0.014368,-307.788193,0.015086,-193.091121,0.015805,-180.446529,0.016523,-49.736721,0.08890897711903517,Precário
Sinal_621,0.0,0.0,0.000718,142.295375,0.001437,180.694157,0.002155,287.154806,0.002874,329.54146,0.003592,376.228384,0.00431,384.837757,0.005029,351.942219,0.005747,308.101402,0.006466,232.416569,0.007184,171.120578,0.007902,66.893063,0.008621,-44.17685,0.009339,-153.837666,0.010057,-220.644573,0.010776,-292.763168,0.011494,-346.800528,0.012213,-377.616472,0.012931,-385.342122,0.013649,-335.334791,0.014368,-302.646166,0.015086,-198.665088,0.015805,-150.05017,0.016523,-40.375477,0.05524188555622015,Adequado
Sinal_622,0.0,0.0,0.000718,141.327495,0.001437,189.359947,0.002155,285.077018,0.002874,336.09364,0.003592,379.121707,0.00431,372.61905,0.005029,343.35037,0.005747,315.283838,0.006466,251.698919,0.007184,158.239315,0.007902,41.391217,0.008621,-25.26334,0.009339,-133.295777,0.010057,-236.976786,0.010776,-304.259791,0.011494,-340.31549,0.012213,-364.841086,0.012931,-384.386141,0.013649,-343.819968,0.014368,-300.33625,0.015086,-205.866325,0.015805,-152.01466,0.016523,-38.179774,0.054553373751328044,Adequado
Sinal_623,0.0,0.0,0.000718,151.59066,0.001437,208.690485,0.002155,283.322189,0.002874,339.230565,0.003592,377.575412,0.00431,363.679302,0.005029,338.97268,0.005747,312.272559,0.006466,242.503191,0.007184,169.159613,0.007902,68.543805,0.008621,-45.841984,0.009339,-151.728676,0.010057,-228.19109,0.010776,-300.402658,0.011494,-336.644931,0.012213,-356.570168,0.012931,-380.031228,0.013649,-348.263951,0.014368,-297.194501,0.015086,-221.606217,0.015805,-166.593665,0.016523,-38.385744,0.06573373373028683,Adequado
Sinal_624,0.0,0.0,0.000718,149.92081,0.001437,186.187187,0.002155,302.602124,0.002874,329.46126,0.003592,369.272114,0.00431,365.9292,0.005029,353.590196,0.005747,321.867279,0.006466,232.993797,0.007184,167.290572,0.007902,53.611479,0.008621,-33.796122,0.009339,-146.923266,0.010057,-220.877716,0.010776,-303.437242,0.011494,-354.705151,0.012213,-359.075716,0.012931,-376.353395,0.013649,-332.90291,0.014368,-316.400327,0.015086,-206.876758,0.015805,-155.95874,0.016523,-44.131251,0.0666886499537413,Adequado
Sinal_625,0.0,0.0,0.000718,183.20935,0.001437,195.51274,0.002155,305.757471,0.002874,332.154633,0.003592,361.462985,0.00431,379.320754,0.005029,346.844408,0.005747,302.009875,0.006466,232.596213,0.007184,164.764094,0.007902,53.78848,0.008621,-34.267143,0.009339,-144.248891,0.010057,-221.370992,0.010776,-287.552862,0.011494,-341.039445,0.012213,-373.207528,0.012931,-371.634795,0.013649,-331.908732,0.014368,-321.605907,0.015086,-211.427566,0.015805,-187.63793,0.016523,-54.709401,0.09913145994138106,Precário
Sinal_626,0.0,0.0,0.000718,165.536906,0.001437,210.931243,0.002155,285.615126,0.002874,327.96148,0.003592,376.31831,0.00431,361.343119,0.005029,338.193964,0.005747,321.387851,0.006466,252.419517,0.007184,162.42896,0.007902,46.500313,0.008621,-28.960653,0.009339,-138.658736,0.010057,-237.361335,0.010776,-309.892325,0.011494,-338.619739,0.012213,-352.561703,0.012931,-380.848239,0.013649,-336.841059,0.014368,-297.133056,0.015086,-223.930024,0.015805,-178.029738,0.016523,-44.331909,0.08168798477881435,Precário
